x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
3.136,12.3737,-13.4714,12.9059,62.3189,-15.001,-117.4374,-21.8794,36.9281,-60.8764,Walk
-0.9089,1.1369,22.7887,-10.041,0.4991,-23.2224,-15.5414,-50.1801,69.6383,-6.443,Walk
0.9966,6.8548,-12.6478,38.5178,-6.1782,17.1327,-1.6791,81.5892,81.7338,28.8489,Taxi
3.4133,-7.0997,-24.7378,-25.7243,18.6786,8.8445,47.7729,-64.3629,-30.0493,-85.7577,Bicycle
-5.3442,0.5465,-5.4509,10.7268,23.2328,31.4203,16,-11.8249,37.143,26.3979,Walk
-5.007,16.9989,-12.1494,9.0796,13.9088,108.5281,-53.2936,11.0078,-68.3848,62.1214,Others
-4.3798,-8.6341,4.9479,-11.2587,-25.0736,70.1988,-35.2904,44.2673,-9.695,43.5626,Taxi
3.3745,6.9622,2.2275,5.1482,9.4199,-2.1944,-56.4714,-6.2514,-25.1138,51.9959,Bicycle
-5.0874,2.2048,5.1123,-24.1963,-5.7698,2.2746,63.8722,31.0767,-2.8889,36.8566,Bus
-3.8666,-9.4279,7.006,-24.5446,9.9277,8.5048,-39.621,25.2178,35.6306,14.0083,Walk
5.3487,10.4459,0.087,-17.4192,22.4085,21.4348,31.664,-1.8518,-37.3282,-20.7904,Taxi
-1.7546,-21.6094,6.6724,1.6975,-3.5003,22.5789,28.3289,-5.7216,-1.0228,-4.7522,Taxi
6.043,9.7568,-36.064,-31.3309,26.6317,17.1084,32.0068,-110.0907,-39.8822,71.7897,Bus
3.9972,-4.9476,-14.6669,-30.4311,21.4788,5.3009,6.3721,11.6805,35.5847,-16.9625,Walk
7.9941,-2.4246,4.2065,5.7793,27.1615,-16.2843,-4.3724,-25.3802,77.5198,64.3295,Bus
-0.2327,15.3403,22.0216,24.4784,44.9762,-5.8019,-27.2733,35.7305,-19.1198,74.9801,Taxi
2.0671,-12.0102,18.8974,42.2645,3.635,-12.7043,-28.7837,-9.0281,-35.3783,14.2823,Walk
-5.3,-2.4265,3.9325,26.3569,-12.4707,-24.4069,59.9108,-109.3056,-3.2525,17.2509,Walk
6.6474,15.0091,17.3698,-0.2979,-9.4873,41.3299,33.8148,70.626,31.5686,-30.9732,Bicycle
2.5758,-3.0154,19.3055,-17.5762,20.2797,53.9026,10.3073,13.9722,-88.2572,1.5213,Others
-2.031,-12.0527,0.6311,-5.6348,-16.2591,-62.8119,28.9225,54.0433,-30.1933,-2.3937,Bicycle
4.8937,-0.5075,-6.6344,-3.416,36.1925,54.8888,37.7033,3.0654,-17.8198,34.1968,Bicycle
13.9365,13.3351,5.0065,10.8306,42.0895,-52.3269,-26.7788,5.3694,11.9967,24.3002,Bicycle
-13.8556,4.5586,10.1983,-1.3422,0.1442,15.7677,23.4821,-41.2596,-119.5372,73.891,Bicycle
1.3116,4.2913,-1.5471,1.2053,25.2963,26.6407,25.9927,-12.0124,44.7818,13.5435,Walk
-4.2625,2.6717,-9.0143,0.5011,-3.5289,4.9451,39.9137,5.0931,70.8139,36.8348,Walk
-5.3582,26.6053,-9.4786,3.6772,12.721,-15.8289,-31.4035,14.298,86.6698,-18.1887,Walk
-0.798,18.2205,15.6694,16.0002,-9.7314,-60.6854,3.5823,9.9839,-10.3459,14.1221,Bicycle
7.5504,-22.5034,-5.2305,3.6407,-4.8169,-12.6005,32.4021,-54.1439,-8.3651,-8.6968,Bus
7.8138,-4.1011,15.5176,-14.5739,-1.1183,19.4778,50.4869,-16.4065,91.3627,58.492,Walk
1.3047,-0.7369,22.9092,1.1419,36.4422,-9.4393,55.5717,-16.8303,61.3105,-14.1296,Walk
2.7329,3.7975,-3.9127,44.987,-0.8273,36.7036,-16.3947,64.0663,-67.972,-2.7384,Taxi
1.7773,6.8895,18.9144,-2.153,-4.6851,8.3801,4.7451,21.228,14.5692,-1.2676,Bicycle
-6.2287,0.4979,18.9189,10.837,31.5988,51.2546,-26.758,5.3682,-8.7332,74.2546,Others
4.1891,-5.2574,-2.3809,-28.4019,29.3153,12.6275,4.1773,-4.832,-57.6029,83.7499,Walk
-7.3426,2.1701,12.7397,-13.6574,-0.4545,15.3908,24.1461,-1.4815,70.9579,-29.7268,Bicycle
-3.0226,0.1761,-11.9819,-8.9493,18.2828,-9.4,17.9562,-16.1932,-4.795,45.8902,Walk
1.1059,18.2009,-14.1762,-48.2901,14.8493,-2.8537,-1.087,4.6508,-25.1491,41.7394,Bicycle
6.9447,-0.0013,-5.6382,-7.4087,28.5465,12.6587,94.3363,100.0571,11.6259,41.9596,Bicycle
-6.0058,2.4165,-1.0889,7.9676,24.9814,-13.951,2.1057,14.8753,25.2242,107.2556,Bicycle
-0.7672,2.8897,-28.0661,27.7,-1.4949,-54.7629,41.9111,19.1474,16.759,91.0462,Others
7.2147,-4.5149,27.2555,-38.4254,34.6454,-44.3522,5.9945,39.6339,61.8233,60.1303,Walk
0.6132,5.7464,14.7341,9.6808,36.7152,32.3405,10.615,-67.0524,-13.0901,-25.2031,Bicycle
-3.773,11.7436,3.3102,-1.5,-12.8267,16.2897,-80.6536,-25.3243,29.1112,-45.3023,Bicycle
0.8477,16.1005,11.5515,-1.7919,-2.1633,-18.1081,2.5958,49.2737,-20.564,20.1017,Walk
-3.0426,-3.274,27.3135,52.3829,37.57,-2.306,-17.8172,24.1179,8.7587,34.2692,Bicycle
10.0138,19.6638,14.3026,-4.3998,38.1509,14.6739,-12.7477,-3.3453,-26.258,80.2506,Walk
6.5877,2.7744,34.7317,-33.1885,-2.7858,-49.2811,60.7022,49.9276,-47.4237,63.6039,Bus
0.733,-6.9723,-7.585,37.8386,1.1674,12.0327,3.1133,-15.749,16.0123,12.1503,Others
-11.0554,7.3915,6.5784,15.818,2.1052,44.8713,38.483,-41.2121,-16.33,-19.0013,Bicycle
0.4942,-0.6295,-17.5121,-20.4756,7.0182,-21.4547,0.7512,-64.3404,82.8214,7.3738,Walk
7.796,6.5608,1.8135,26.3371,54.6023,11.6028,23.41,-61.764,-9.5635,-119.5249,Taxi
6.6033,-7.8612,18.5542,5.8659,19.1255,-22.4182,-15.9075,62.2922,48.6632,59.8379,Taxi
-1.2521,-12.6629,-9.4422,3.2978,-31.173,26.8826,-12.7637,19.3002,-35.2901,-28.4513,Taxi
-2.5796,15.4987,15.9711,24.8258,13.0409,36.2817,18.5755,20.0106,115.9611,5.8395,Taxi
1.7717,-2.1465,-14.116,-1.7077,19.3314,-43.0978,43.926,59.2108,26.5048,50.6009,Taxi
-3.6942,24.9658,15.7122,30.7031,8.2154,60.7516,-13.073,-20.8704,-14.4119,8.7228,Bicycle
0.6269,5.4,-1.2826,14.7844,7.8466,41.4854,1.7527,-23.8138,12.8657,43.6163,Taxi
-1.5324,7.8232,-19.1523,41.1012,14.622,-43.3228,50.9621,-27.9975,11.6992,66.2782,Others
3.0241,17.0081,8.853,12.5836,-43.367,22.7545,54.5177,85.0818,33.8607,-52.5212,Others
-4.2354,4.772,21.8201,11.0551,-20.3188,-64.6483,18.5406,51.0893,22.2437,-50.556,Bus
1.5039,-8.3718,-3.4494,-3.1484,34.3,44.7144,11.7636,-29.8574,-50.0929,-5.8768,Walk
-2.705,2.3244,1.6794,8.2297,39.8987,4.7365,26.2642,79.5647,18.1628,13.4579,Others
0.4262,-0.6018,-2.0528,22.3192,25.9577,13.3205,12.363,27.3018,55.5044,21.3903,Taxi
0.8972,15.6458,-23.4715,0.5775,23.8459,-14.6656,-15.8269,2.3761,70.0306,11.828,Bicycle
1.7813,-12.8385,-25.1824,9.7424,4.4446,-8.6789,-9.8419,89.0563,-6.4197,-3.6771,Taxi
-4.1614,6.3523,16.0715,3.5957,20.7683,11.0837,48.2743,-38.3142,42.6837,-0.363,Bus
-2.2098,9.0329,-4.1362,0.2309,-6.9249,45.2268,85.5199,15.8069,-42.3343,-48.1541,Taxi
-0.411,23.5776,1.2614,-41.6031,-21.5469,39.4966,37.8234,36.8592,57.8638,-1.5658,Bus
3.0718,7.9364,5.8725,1.7976,-51.4237,-29.2766,-21.4694,33.2528,35.5252,-4.0293,Walk
12.1321,14.8048,22.1597,-8.0478,18.4437,48.9283,19.8718,11.1226,6.3858,15.1309,Walk
9.5636,20.639,9.8188,2.8561,-7.3842,-1.3197,43.1881,3.493,3.8043,-41.7949,Bus
-2.3765,5.6263,-28.914,-8.5382,-6.8121,-32.0858,-4.9197,-2.9894,40.4586,20.6436,Bus
1.8212,9.4841,-20.0604,13.7551,6.0307,9.9728,-15.5974,50.218,-6.9831,13.9343,Others
-5.3145,0.5451,24.9293,59.6404,-7.6825,-27.5972,22.1724,58.266,28.6214,-55.5917,Taxi
1.3024,-0.5423,-9.3404,15.1967,-40.9546,12.3136,-1.9645,74.864,22.9555,107.8124,Others
7.7418,11.8522,7.4297,3.4615,2.3446,31.8623,17.3596,18.9527,6.9567,-26.0151,Taxi
-3.2418,-13.2803,-10.6931,-12.9436,20.2636,33.8758,18.3711,45.1293,90.8387,17.1279,Bicycle
2.1857,14.7363,19.5508,0.9075,-13.7542,61.4341,-38.3074,10.3873,33.3171,0.717,Taxi
2.7888,-0.9536,24.2931,-4.1908,-11.9735,25.1785,6.4827,-66.7427,-12.9334,22.9705,Bicycle
0.5288,9.98,-27.2995,0.7776,10.1434,-9.745,16.3317,34.3542,-84.4689,35.6722,Bicycle
-6.7102,-5.9433,0.169,-37.547,-19.587,33.381,-0.9836,-45.0777,-44.9504,65.5644,Bus
-3.4241,-3.8972,-24.507,-8.9887,4.507,1.1738,22.9607,-24.2509,-35.1536,-93.2018,Walk
4.4244,7.8132,-9.3463,-11.0617,-12.9613,-8.2149,-12.9838,-28.042,-13.144,-42.3891,Bus
2.6938,7.4795,1.7538,40.494,28.1521,4.5363,-10.8533,20.674,49.0692,48.1234,Taxi
-0.585,-6.0744,-7.7729,-24.3728,-24.2349,-22.0556,46.2254,30.3491,122.3749,-60.3076,Bus
-4.4312,8.2043,-5.0973,2.1336,8.8173,16.321,-1.1826,-11.6364,25.7444,-69.015,Walk
-6.7136,14.9429,12.6516,14.366,-2.5856,-14.945,82.2273,16.1308,-29.4527,-84.8579,Bicycle
-5.5576,-9.974,-6.1071,28.893,-35.1629,36.4209,-14.6511,-0.2338,-34.0913,3.0243,Taxi
8.8899,17.9301,11.2389,12.1179,2.6865,44.4534,0.283,34.8374,11.2772,-5.1471,Bicycle
-0.9823,-3.1774,-2.0563,16.2956,19.853,11.9522,27.5282,56.6979,29.4259,29.1183,Others
7.788,4.9083,-6.0607,33.4108,-10.6204,-17.1847,7.753,65.024,30.586,60.2438,Others
-1.8831,10.9763,-13.541,21.5122,2.2556,15.6596,-14.0965,-22.0624,-37.8153,49.7826,Others
-2.2703,-15.581,15.2162,23.4759,-22.3805,-28.9557,-76.2737,-22.1979,12.3081,-52.8661,Walk
-8.0561,-2.0333,12.7319,30.7435,29.7145,84.6175,-21.2987,-11.8379,81.8949,-31.0224,Walk
-0.3325,6.9,-15.4168,43.2953,36.3922,13.4644,-17.3008,56.0583,41.3319,-65.0176,Others
-1.6958,0.9193,-23.6997,9.766,42.4421,9.0492,44.2255,19.6144,21.6725,-47.8076,Walk
-0.9887,0.39,19.2099,40.3501,-24.6739,45.1675,16.2425,14.3813,5.1347,44.8618,Others
-1.5716,-15.4893,7.927,-5.8905,-1.5769,40.8407,12.5735,11.6237,-41.351,17.582,Bicycle
-6.4784,-8.0486,-1.0342,-5.1244,-12.0144,-62.4236,5.4909,-20.7528,8.917,4.9353,Bicycle
11.7735,0.6605,-14.295,36.6635,-6.0482,-4.9068,-20.3382,-37.7878,94.2171,11.8583,Bicycle
-0.4455,4.4448,37.6792,12.1304,-16.9718,22.9158,-33.5126,0.9787,-28.258,17.3156,Taxi
4.569,-11.2867,14.3911,-36.2872,25.9559,13.6114,28.7325,1.5359,24.5816,-61.2053,Bicycle
5.0593,1.3174,5.1947,29.7842,-22.48,-0.9349,-49.1756,9.8298,-43.4494,-16.7864,Others
2.777,26.0353,11.3692,5.0144,-22.2569,-7.2747,-72.7206,40.9229,-12.7972,22.748,Taxi
-6.5921,-21.0092,14.2187,26.5776,-6.5432,18.3884,20.7942,8.6139,1.1662,133.5418,Taxi
10.0548,9.6871,-18.1622,17.3401,1.1103,-6.834,-33.9087,17.2616,-5.2818,38.2908,Taxi
-6.748,20.3323,19.6326,-32.5688,38.4171,-40.9363,14.6803,44.7343,18.9702,-10.5707,Walk
0.1869,-7.0081,-7.9284,-8.9879,-5.2367,-3.8349,24.7974,3.9064,-5.6851,-19.9624,Bicycle
4.544,-21.2418,-1.9415,-15.4559,-0.435,-37.3726,15.0032,96.4239,-52.0525,-34.1232,Taxi
-3.4216,-21.6206,-9.5137,18.8631,-29.0896,26.975,64.4222,64.0158,29.1814,-7.7432,Taxi
-5.0391,7.5732,-3.3585,39.3173,28.8343,15.332,-29.3053,-1.7587,51.333,49.233,Bicycle
4.2076,0.671,-26.2872,18.5865,38.9239,25.8061,53.1249,24.6009,-37.0529,50.3531,Taxi
0.3219,-12.1575,26.4851,28.7329,-25.4923,-3.0621,19.3353,45.705,-32.7888,-87.7521,Others
0.4064,-13.6863,-9.4066,29.9602,39.1297,-16.7265,-14.3212,19.2656,70.2767,-1.893,Others
4.6466,4.454,26.6415,7.1671,-22.287,22.1571,26.8482,30.956,82.8816,-16.7924,Taxi
-0.3794,5.3809,0.1808,3.9054,18.9496,38.3702,85.9773,16.2578,47.3589,84.3301,Taxi
3.5293,7.7639,-12.5387,11.8681,1.7236,2.0085,58.5383,13.759,-32.812,20.629,Taxi
-9.6565,4.0717,-6.4684,7.2032,38.802,-4.6168,-36.1814,-30.1197,22.0294,-32.4701,Bus
-3.7836,16.5107,7.4251,4.1712,-3.1115,-22.2731,38.4154,56.8249,51.6252,74.0816,Bicycle
0.879,-7.7126,1.392,16.2193,0.4814,-3.2079,-16.9819,-0.6726,-102.9024,-41.3145,Bicycle
3.4749,19.625,28.0297,7.0119,42.7828,47.127,9.2176,29.709,-1.0115,52.3785,Taxi
-1.3157,11.765,-20.7026,25.3666,-26.2413,-3.7501,5.2501,22.501,-100.1542,-13.3883,Others
5.872,-1.6269,8.7287,8.8534,5.5093,51.3749,21.7605,14.2954,12.5476,1.8203,Taxi
4.4968,-8.2299,24.2289,-17.1253,7.5907,-6.4454,3.8658,56.0652,-8.3711,9.6173,Bicycle
0.8496,-10.82,-17.4934,18.0126,-13.4284,39.1677,-43.7567,0.1364,27.3951,-48.7658,Bicycle
1.8825,1.802,10.355,-40.5376,29.3814,-14.6156,-19.0391,-35.0053,11.8314,-6.1061,Bus
4.8807,2.9115,-19.059,-6.8463,7.4685,-8.7906,32.151,-31.188,28.5007,142.0133,Bus
-1.2038,-0.4794,8.4444,19.4567,-1.6568,-20.961,-31.8447,9.373,17.0809,-43.6125,Walk
6.4771,-14.1561,2.1939,5.9052,-17.977,49.7516,29.1477,80.9009,-29.9181,-29.3546,Others
-1.1748,1.3219,3.3677,-11.6082,52.8618,18.6531,16.9348,-17.3488,-11.4563,-3.1372,Bus
2.8449,-17.5533,-1.2554,35.8176,16.9615,23.5182,56.0509,13.7195,79.4682,82.1284,Taxi
2.8671,2.7289,2.0373,35.7149,-14.707,-17.1149,28.9563,-28.801,-16.5621,89.6057,Walk
-4.9709,-17.3594,28.0927,-11.0482,-15.0367,-1.412,15.5736,36.9638,56.6064,14.0844,Bicycle
-5.1163,3.3586,5.1475,17.916,-58.7557,3.505,6.7908,-37.3016,-10.2637,-125.0146,Taxi
4.0716,6.6092,0.8629,7.2269,23.8322,-19.1748,4.1023,-38.1614,9.0759,18.1104,Bus
3.8263,-9.0833,2.3111,15.451,26.0238,-6.8851,11.5822,2.1422,18.6626,4.9059,Bicycle
6.8405,-7.0732,-41.7234,40.5486,40.304,-2.5141,3.3374,-10.6641,43.2568,-59.2223,Walk
3.8585,9.4683,-5.0297,9.5201,3.1292,69.6511,-32.7885,18.6052,-45.4577,6.0364,Taxi
0.0704,17.6531,-16.8306,13.8579,10.2245,15.8173,63.6241,-25.8017,-29.9062,-18.497,Bicycle
-0.691,7.8766,-2.5911,-19.7107,7.5024,-5.2024,-27.8986,22.7035,71.703,24.2124,Bicycle
1.2921,19.4501,0.0345,-22.2246,-19.4059,-16.1182,34.2832,-11.1819,17.1684,-29.1444,Walk
-3.6286,-0.2443,-8.1072,-23.3584,-11.1957,-64.747,65.0735,-50.5153,106.5803,19.8005,Bus
6.78,2.3556,22.4031,-38.2854,60.5412,61.9278,-17.4769,47.583,-98.8711,2.9889,Bicycle
3.7711,-3.2877,-6.524,33.2767,48.1784,9.5897,22.2592,-2.1627,36.3758,-87.8593,Bicycle
-9.5446,-2.5736,-9.8522,3.1081,-7.6713,-12.4334,-5.2693,3.8244,41.7112,3.8475,Walk
-4.7391,-25.3206,11.1032,-21.5681,52.1236,24.8468,-14.881,59.1858,65.5769,-33.3027,Bicycle
3.2536,-4.9208,4.8432,27.718,-33.6797,14.4002,22.5824,-1.9626,-12.022,87.1671,Others
-5.0741,5.5246,33.1101,-24.6982,-55.0763,-80.8097,0.295,31.9719,-61.0649,85.7585,Bicycle
8.1178,2.5484,8.0306,-28.9828,39.3204,9.2721,-37.2626,50.4756,32.8072,-60.65,Walk
2.6832,6.6902,3.357,8.2017,13.7759,-10.807,-4.6077,-84.2366,102.1724,-68.4233,Bus
-2.7533,-2.2485,-5.7351,35.6989,-36.2925,-29.7354,1.0875,-4.5228,50.5012,-37.5596,Walk
-8.272,14.5444,25.3384,15.6874,28.8086,7.151,-1.9422,25.2316,-56.0742,32.7328,Others
-4.6631,-3.7906,8.8888,-35.4522,2.0755,62.1576,9.0103,-6.4021,-2.4488,96.9916,Walk
4.2172,-11.9199,23.4411,46.6376,8.9613,10.0803,-0.5233,-5.7054,11.7348,101.1258,Others
-3.0931,-5.4944,9.2611,-34.5276,-28.9636,27.4345,-35.5622,57.5081,-23.9062,-58.5975,Others
0.9489,3.1173,-2.4939,43.464,26.7658,-3.5304,48.577,-62.7915,91.8521,40.615,Taxi
4.4118,18.7425,16.6398,9.9909,38.1201,-7.0608,3.5847,-30.7993,60.9535,91.9187,Bus
-3.8669,8.6727,-2.9918,7.5538,15.3804,6.975,26.582,12.0117,26.0782,68.9845,Taxi
4.904,13.7832,12.109,-35.5421,-19.1314,-22.1051,-32.9574,34.3847,8.1373,-147.6845,Bicycle
2.7747,-4.3068,11.1391,-17.4149,9.11,18.6291,51.6569,25.7952,7.5099,55.3937,Bicycle
-4.2661,-7.1405,10.153,-33.4925,0.3395,-1.1998,43.9492,-9.5164,-7.4648,32.1807,Bus
8.879,-9.8834,-17.5591,-37.7126,19.34,27.8633,40.5289,49.1158,-88.3126,110.0555,Taxi
-0.2497,-4.5189,1.1254,-4.8711,26.3869,12.9109,-29.543,91.48,-2.6299,-20.4863,Others
-3.3216,2.1915,3.1175,-4.5129,-18.8694,27.7629,-15.7071,-36.2364,97.1557,-73.6124,Walk
6.3387,7.9256,-8.057,-33.4482,53.3112,-2.0996,83.4251,36.6785,40.8727,53.8252,Walk
0.6229,-11.2148,22.6337,1.7819,48.2067,10.7757,45.1704,-24.2858,-14.2061,0.5295,Walk
1.6566,1.2147,16.7609,-1.6417,14.0198,-37.157,-13.3277,21.3973,23.5016,72.6562,Walk
-2.6338,-0.8266,-13.5149,7.1109,-19.4449,6.6714,52.659,66.7564,15.5849,-55.1427,Bicycle
3.3699,1.4711,13.8984,10.7683,8.4364,14.8212,-26.0723,42.5549,-57.9416,29.1239,Others
3.4507,-9.7713,-10.339,8.1644,6.2867,8.6103,53.547,-20.2192,-48.5343,77.5515,Taxi
4.6704,-6.9464,13.3558,-7.4515,40.3283,41.1863,-39.3272,-3.7447,40.8664,44.8588,Bus
-1.3087,9.2953,-8.4533,-4.7347,44.4821,-22.6377,-19.8817,55.7823,2.4394,50.6044,Taxi
-0.6653,9.5838,8.6338,-28.4039,23.1286,-2.8048,-51.0167,0.6961,-43.8904,-22.9299,Walk
2.6817,4.5033,8.9602,9.5474,5.928,24.8244,46.9191,44.864,-68.0943,-24.082,Taxi
2.111,13.3904,0.412,21.8592,6.9201,36.2197,22.1067,4.4985,-21.2448,-8.5144,Bicycle
-3.8379,-7.1483,-9.6787,-12.4356,22.0509,42.2572,-18.8909,8.5936,12.269,-64.3002,Bus
5.1857,3.7907,-6.3848,-3.7281,16.0909,22.3359,21.3121,-16.6258,-12.7726,51.7871,Walk
4.339,-20.759,-8.4052,-13.6008,23.1179,35.7401,46.721,-5.8135,53.1284,86.6551,Bus
5.0814,10.4105,2.7708,-19.4509,26.4087,7.5795,9.0811,53.7436,17.0451,22.9765,Walk
-4.5346,7.5848,-1.4542,-8.7521,-24.2213,23.2815,-15.9426,-39.7352,46.1374,-53.1151,Walk
7.1448,9.2928,-10.2312,7.1462,11.5486,37.6347,-77.4657,31.2253,26.2257,29.5644,Taxi
1.3827,-4.9684,7.5397,-5.447,0.5737,18.3229,63.7443,-7.5279,45.5665,71.355,Walk
0.7209,1.8382,-28.3408,37.2771,-18.8029,2.692,-6.4466,28.7407,56.2361,95.3897,Taxi
7.4816,14.2185,12.8316,21.109,38.7726,32.9235,-7.5534,-47.495,-39.5783,57.1585,Taxi
-2.5214,-5.4454,14.6145,20.8449,11.7795,-5.0096,21.9776,-54.3551,-27.3141,-19.3251,Bus
0.1849,3.872,7.3157,-12.9203,66.6054,16.6978,14.4812,27.1541,60.0704,-11.6603,Walk
3.1605,-6.9232,6.5806,9.0107,14.4391,1.0902,-13.1728,74.6006,107.0004,-84.5528,Others
5.2017,-7.3819,10.681,33.3758,-12.0643,-29.6345,-6.7918,-35.3214,19.5399,10.0967,Taxi
-8.4129,2.8306,12.9492,-5.0666,-0.5273,4.9699,-2.5349,-65.1273,-22.9149,36.3503,Walk
0.4846,10.3612,-15.4301,6.5089,-6.9973,14.8365,-15.7794,0.0229,64.5271,-28.3013,Bicycle
15.4177,-14.3302,-3.7556,3.2209,22.222,-25.8254,43.4729,-63.4347,86.2513,-44.0578,Walk
-8.0066,-7.5359,12.0107,4.1025,-22.671,-36.7397,57.2118,-15.3152,-35.3436,-5.1487,Walk
10.25,-10.874,21.9025,-7.4453,24.6356,-6.4272,39.147,-30.3518,-7.0729,-29.9145,Bicycle
3.7127,2.5307,-15.4009,6.828,40.9376,-16.9318,-11.4694,89.8216,-10.0522,99.7075,Taxi
3.7236,-12.7993,14.3513,24.0448,-4.9472,-14.5328,-7.8875,-42.962,1.1534,-85.7576,Walk
-6.1507,9.8096,23.9956,25.5343,19.9258,31.1059,-17.2786,-18.1629,47.049,28.0001,Taxi
0.4521,-7.1529,-31.3187,8.0678,-31.0786,12.104,-4.8102,23.2112,-7.6031,10.7884,Others
-8.0725,-10.0953,1.2098,-22.7488,26.8657,5.9685,86.7601,26.6853,27.4153,65.5228,Bicycle
-4.1972,2.4618,-0.4321,6.2922,45.7315,5.5298,72.4089,6.3149,-39.8628,15.5126,Bicycle
0.3484,-13.6224,-16.6597,20.9556,30.5037,-15.5632,-25.0191,44.9731,23.6911,103.4864,Taxi
-4.1662,-13.3313,10.8995,-1.0727,39.5973,-28.2659,18.4806,13.2965,47.5332,-13.1561,Taxi
8.4708,8.0376,20.1395,22.6158,26.8411,-76.876,18.2867,53.5964,30.3403,-70.706,Walk
4.6191,-3.9569,10.5096,0.112,2.5901,-10.6053,25.0442,42.1959,-33.8334,-19.9109,Others
4.2238,5.2684,17.6204,12.1453,11.5373,46.4737,18.9416,14.4305,31.1907,-4.632,Bicycle
-10.1072,11.6855,-2.8549,28.7259,44.6335,1.9735,46.2781,-36.7963,-22.4752,-9.1555,Bicycle
3.0213,5.4726,12.0788,16.0073,24.3876,-9.9816,9.2817,-5.4744,-33.2886,73.9908,Bicycle
7.3265,3.7242,37.3956,-14.2732,10.6161,0.433,8.1415,20.6274,51.2545,-44.0689,Walk
4.4335,4.2176,1.1522,6.3923,62.2162,-29.9351,5.3767,55.1567,-9.126,118.5989,Walk
-2.6677,11.1805,22.9238,15.1286,-1.9384,50.0157,41.2383,63.655,41.1915,-79.6373,Others
-3.1008,0.5994,14.4285,1.5984,59.7435,9.2734,21.9313,-60.0991,-48.1084,44.7222,Walk
-2.5509,-14.4009,15.4201,-28.9468,-19.1737,-32.289,1.4954,-17.1256,55.5515,26.8919,Bus
-2.0641,22.6464,-2.2937,12.2549,-37.7737,11.1161,15.8025,64.7379,-13.0777,-19.4089,Others
2.2778,-8.3976,13.5276,18.3947,-19.9192,44.6011,12.9793,12.5659,-88.1942,55.7946,Others
9.1515,7.6719,4.6798,28.0167,16.3814,6.9445,-31.9115,-35.59,3.8189,-7.3599,Bicycle
1.938,16.1687,-1.8778,-1.8197,44.6157,-50.1638,-57.7959,-3.1509,57.4838,22.2332,Bicycle
-2.8052,-11.4176,-5.1646,-19.2012,3.1522,-13.1763,-6.1597,13.8885,-89.9416,-36.4269,Bicycle
0.7185,11.3249,6.6787,-12.43,22.4504,-17.6501,71.7928,72.9363,-34.9222,61.6271,Bicycle
-2.5392,13.9277,-13.3272,35.9424,57.2463,13.8856,-43.1228,87.0761,-28.8745,-0.4503,Others
0.9614,-8.9928,11.2291,13.8358,0.8647,15.9235,37.2679,16.4278,44.3216,16.752,Others
-4.851,-11.2729,36.4576,-35.9173,35.4699,68.4947,66.5731,-15.2005,10.7135,-56.6497,Bus
1.5176,11.6147,-18.5784,-1.7416,47.7075,-9.0502,13.8091,-56.4362,-58.5018,-20.8448,Bus
0.7434,13.1458,-0.615,-4.204,-1.2588,34.7675,18.2528,25.8416,-12.1297,-17.5058,Others
-1.8756,8.496,-5.0548,-3.787,-26.9126,-3.5643,30.0973,58.3231,-23.6122,-1.7479,Taxi
9.6191,9.4852,-8.2241,-25.9962,-30.2922,1.7266,-41.7466,-8.4158,52.5073,-51.9614,Bus
0.9603,16.644,-5.5584,-2.2883,-29.7386,-30.9048,-0.1266,-3.6093,-37.2751,-26.3115,Walk
3.0442,5.0193,2.2577,-2.0289,-13.4646,63.7961,-13.0134,44.1632,2.803,-160.7153,Bicycle
5.3055,-4.1044,14.3082,19.7621,10.9274,29.049,25.524,-15.9077,-26.661,-20.9012,Others
-3.1636,-13.0647,-18.4465,-8.6903,-48.3878,1.8268,-44.8568,10.4167,-65.6356,44.038,Walk
1.8074,5.7201,12.0723,-11.0488,6.6436,65.4243,-9.0235,-16.0484,33.8319,56.802,Bicycle
0.0261,9.2512,-0.8437,-7.7088,2.1031,51.6863,-12.0595,9.723,-11.1749,2.7905,Bicycle
6.4759,-2.4045,-7.6859,16.4045,41.3947,32.4043,41.7691,43.4565,10.3613,-45.2584,Taxi
1.1384,-1.7728,-0.6106,-17.3149,-35.7341,6.4897,-48.9099,2.4109,37.7221,35.7634,Bicycle
-2.4142,-21.2491,10.011,4.4901,24.5816,24.4388,-76.1323,47.7642,31.9048,20.1953,Taxi
5.3039,-13.501,-5.3159,-3.5215,12.8226,59.7528,-23.2935,-26.9663,56.9917,69.2977,Taxi
9.1887,-10.6374,18.4726,13.8977,-23.011,29.7284,39.377,1.9393,-21.5308,52.561,Bicycle
10.6097,2.4456,-14.5091,14.7199,6.682,46.1222,17.134,74.9569,29.9213,-61.6836,Others
-1.1001,7.39,-1.526,1.5403,55.5606,-33.5199,7.0306,30.9701,-6.0732,-14.1458,Walk
4.8581,-1.1089,2.6798,-7.6086,74.0592,15.6678,60.093,-17.3352,14.7384,21.0244,Walk
-5.8581,-4.9754,17.6083,-22.2755,-13.6715,-5.7044,-76.0023,-10.2998,16.6759,-9.9622,Bus
1.0876,18.6838,9.7196,-14.6161,-14.6084,54.1761,44.9915,-12.9936,-15.4037,56.7597,Walk
-5.9498,-7.551,8.4769,10.5922,5.7989,22.4512,24.1318,-29.3594,58.8291,14.7628,Bicycle
