CustomerID,ProductLine,ProductNumber,Date,Amount
789,E-500,545,8/12/2021,206
20,C-300,329,8/13/2021,115
44,A-100,141,8/13/2021,18
198,C-300,302,8/13/2021,88
217,C-300,352,8/13/2021,54
287,E-500,509,8/13/2021,186
380,C-300,305,8/13/2021,70
410,D-400,463,8/13/2021,120
465,D-400,449,8/13/2021,124
510,D-400,494,8/13/2021,105
538,A-100,151,8/13/2021,23
672,C-300,323,8/13/2021,83
713,C-300,330,8/13/2021,102
761,D-400,423,8/13/2021,149
816,E-500,561,8/13/2021,205
869,C-300,314,8/13/2021,73
910,B-200,204,8/13/2021,57
991,D-400,413,8/13/2021,106
11,E-500,596,8/14/2021,155
37,D-400,491,8/14/2021,111
64,C-300,321,8/14/2021,94
547,E-500,506,8/14/2021,206
653,B-200,233,8/14/2021,76
670,D-400,461,8/14/2021,136
757,A-100,147,8/14/2021,15
780,E-500,582,8/14/2021,177
824,B-200,296,8/14/2021,47
866,C-300,348,8/14/2021,59
893,B-200,223,8/14/2021,75
951,C-300,315,8/14/2021,82
45,D-400,489,8/15/2021,124
72,C-300,366,8/15/2021,97
87,D-400,483,8/15/2021,145
123,D-400,480,8/15/2021,114
174,A-100,196,8/15/2021,26
219,E-500,584,8/15/2021,168
251,A-100,117,8/15/2021,16
262,E-500,515,8/15/2021,205
309,B-200,284,8/15/2021,60
314,B-200,255,8/15/2021,68
330,E-500,548,8/15/2021,179
559,E-500,580,8/15/2021,165
854,D-400,448,8/15/2021,130
948,E-500,562,8/15/2021,207
18,C-300,353,8/16/2021,65
36,A-100,189,8/16/2021,26
110,C-300,316,8/16/2021,100
113,A-100,177,8/16/2021,49
120,E-500,531,8/16/2021,200
197,D-400,456,8/16/2021,101
201,E-500,543,8/16/2021,160
295,B-200,294,8/16/2021,45
306,C-300,371,8/16/2021,65
355,E-500,520,8/16/2021,201
404,C-300,316,8/16/2021,89
424,B-200,243,8/16/2021,67
534,C-300,382,8/16/2021,58
546,B-200,244,8/16/2021,72
555,D-400,459,8/16/2021,101
570,D-400,486,8/16/2021,120
574,C-300,334,8/16/2021,70
631,D-400,471,8/16/2021,117
641,A-100,110,8/16/2021,32
696,C-300,392,8/16/2021,74
767,A-100,184,8/16/2021,27
792,A-100,172,8/16/2021,32
809,C-300,396,8/16/2021,61
855,B-200,207,8/16/2021,52
78,C-300,346,8/17/2021,108
79,D-400,494,8/17/2021,143
94,D-400,416,8/17/2021,102
105,C-300,303,8/17/2021,89
255,C-300,387,8/17/2021,83
284,A-100,156,8/17/2021,22
332,E-500,565,8/17/2021,192
370,C-300,381,8/17/2021,81
373,A-100,119,8/17/2021,49
392,E-500,545,8/17/2021,189
397,B-200,255,8/17/2021,62
449,B-200,273,8/17/2021,79
470,C-300,306,8/17/2021,98
473,D-400,484,8/17/2021,129
477,B-200,256,8/17/2021,74
544,A-100,157,8/17/2021,10
635,E-500,514,8/17/2021,207
638,D-400,428,8/17/2021,101
848,A-100,131,8/17/2021,39
872,A-100,194,8/17/2021,32
882,B-200,235,8/17/2021,79
884,E-500,589,8/17/2021,184
944,E-500,530,8/17/2021,167
973,B-200,259,8/17/2021,44
987,D-400,497,8/17/2021,128
4,E-500,505,8/18/2021,202
84,A-100,108,8/18/2021,24
169,C-300,306,8/18/2021,51
221,C-300,323,8/18/2021,53
243,C-300,391,8/18/2021,101
248,A-100,114,8/18/2021,20
283,E-500,584,8/18/2021,187
290,D-400,469,8/18/2021,103
335,C-300,304,8/18/2021,97
424,B-200,228,8/18/2021,63
429,B-200,218,8/18/2021,64
444,E-500,562,8/18/2021,189
468,D-400,462,8/18/2021,102
608,C-300,338,8/18/2021,50
747,C-300,313,8/18/2021,105
800,B-200,297,8/18/2021,49
855,C-300,314,8/18/2021,65
904,A-100,158,8/18/2021,28
956,B-200,203,8/18/2021,73
991,B-200,216,8/18/2021,33
30,E-500,577,8/19/2021,214
63,C-300,374,8/19/2021,113
172,A-100,118,8/19/2021,12
181,C-300,377,8/19/2021,84
278,B-200,231,8/19/2021,30
309,A-100,109,8/19/2021,44
310,B-200,284,8/19/2021,51
318,A-100,173,8/19/2021,46
328,A-100,132,8/19/2021,42
387,B-200,218,8/19/2021,68
465,C-300,332,8/19/2021,67
519,D-400,439,8/19/2021,146
752,C-300,382,8/19/2021,114
756,A-100,143,8/19/2021,12
791,B-200,205,8/19/2021,79
799,A-100,189,8/19/2021,17
847,C-300,391,8/19/2021,71
855,A-100,154,8/19/2021,44
15,B-200,252,8/20/2021,65
101,D-400,467,8/20/2021,105
152,E-500,584,8/20/2021,170
202,C-300,336,8/20/2021,72
255,B-200,281,8/20/2021,39
267,D-400,465,8/20/2021,115
273,A-100,183,8/20/2021,32
312,B-200,202,8/20/2021,57
328,C-300,314,8/20/2021,109
372,A-100,197,8/20/2021,42
477,D-400,455,8/20/2021,134
546,E-500,545,8/20/2021,156
730,C-300,352,8/20/2021,60
810,B-200,288,8/20/2021,32
844,B-200,286,8/20/2021,39
912,D-400,402,8/20/2021,147
929,C-300,372,8/20/2021,85
934,C-300,328,8/20/2021,68
935,E-500,592,8/20/2021,154
8,C-300,344,8/21/2021,62
66,A-100,138,8/21/2021,26
101,A-100,155,8/21/2021,27
130,C-300,307,8/21/2021,59
251,C-300,335,8/21/2021,54
265,C-300,332,8/21/2021,83
388,A-100,174,8/21/2021,23
399,D-400,407,8/21/2021,142
426,A-100,147,8/21/2021,31
426,B-200,283,8/21/2021,49
439,D-400,462,8/21/2021,130
463,B-200,240,8/21/2021,69
536,B-200,244,8/21/2021,78
599,A-100,136,8/21/2021,27
651,D-400,408,8/21/2021,125
657,A-100,182,8/21/2021,27
669,D-400,464,8/21/2021,122
689,A-100,190,8/21/2021,11
692,B-200,228,8/21/2021,57
715,C-300,323,8/21/2021,74
723,B-200,296,8/21/2021,33
739,E-500,516,8/21/2021,212
844,E-500,526,8/21/2021,191
928,C-300,351,8/21/2021,58
942,B-200,242,8/21/2021,42
36,A-100,191,8/22/2021,38
196,B-200,243,8/22/2021,31
277,A-100,137,8/22/2021,23
279,C-300,392,8/22/2021,115
314,D-400,446,8/22/2021,126
320,C-300,363,8/22/2021,93
482,A-100,163,8/22/2021,40
538,E-500,518,8/22/2021,190
577,C-300,319,8/22/2021,90
741,B-200,219,8/22/2021,77
810,B-200,263,8/22/2021,72
871,C-300,360,8/22/2021,83
47,C-300,307,8/23/2021,58
73,B-200,295,8/23/2021,63
109,D-400,407,8/23/2021,119
157,A-100,131,8/23/2021,48
204,D-400,420,8/23/2021,106
326,C-300,305,8/23/2021,65
677,D-400,421,8/23/2021,137
693,C-300,387,8/23/2021,79
798,A-100,131,8/23/2021,35
831,E-500,515,8/23/2021,190
869,B-200,269,8/23/2021,31
895,E-500,581,8/23/2021,189
924,C-300,321,8/23/2021,66
952,E-500,535,8/23/2021,172
29,B-200,277,8/24/2021,44
79,A-100,164,8/24/2021,45
92,A-100,138,8/24/2021,47
147,E-500,566,8/24/2021,185
215,C-300,325,8/24/2021,66
215,C-300,344,8/24/2021,101
225,D-400,412,8/24/2021,126
274,A-100,123,8/24/2021,22
286,C-300,354,8/24/2021,59
334,C-300,311,8/24/2021,68
414,C-300,371,8/24/2021,53
444,D-400,466,8/24/2021,127
447,E-500,519,8/24/2021,155
591,A-100,137,8/24/2021,27
625,E-500,574,8/24/2021,167
638,E-500,566,8/24/2021,167
687,A-100,116,8/24/2021,35
731,A-100,109,8/24/2021,12
748,B-200,270,8/24/2021,74
816,E-500,589,8/24/2021,152
876,B-200,220,8/24/2021,33
908,D-400,491,8/24/2021,112
987,A-100,105,8/24/2021,14
101,E-500,530,8/25/2021,195
167,E-500,577,8/25/2021,162
230,A-100,119,8/25/2021,43
244,C-300,343,8/25/2021,92
259,B-200,268,8/25/2021,50
275,C-300,330,8/25/2021,60
287,A-100,107,8/25/2021,26
298,B-200,217,8/25/2021,52
316,B-200,214,8/25/2021,52
476,D-400,469,8/25/2021,135
493,D-400,454,8/25/2021,115
576,A-100,107,8/25/2021,39
590,D-400,466,8/25/2021,111
639,A-100,191,8/25/2021,20
670,B-200,267,8/25/2021,34
671,C-300,330,8/25/2021,58
940,C-300,369,8/25/2021,108
998,B-200,257,8/25/2021,63
170,E-500,535,8/26/2021,155
210,E-500,543,8/26/2021,184
232,B-200,242,8/26/2021,30
240,C-300,392,8/26/2021,86
290,A-100,142,8/26/2021,28
311,A-100,152,8/26/2021,10
366,C-300,306,8/26/2021,104
420,C-300,340,8/26/2021,117
448,C-300,334,8/26/2021,102
503,E-500,523,8/26/2021,198
699,B-200,202,8/26/2021,65
808,A-100,181,8/26/2021,13
812,B-200,239,8/26/2021,57
847,A-100,196,8/26/2021,20
852,B-200,296,8/26/2021,52
924,B-200,213,8/26/2021,61
948,B-200,251,8/26/2021,66
47,D-400,472,8/27/2021,119
88,E-500,571,8/27/2021,197
90,D-400,431,8/27/2021,129
96,C-300,308,8/27/2021,67
137,D-400,441,8/27/2021,122
174,D-400,406,8/27/2021,123
179,C-300,366,8/27/2021,74
468,B-200,220,8/27/2021,50
580,A-100,161,8/27/2021,27
608,E-500,539,8/27/2021,192
658,B-200,226,8/27/2021,60
717,B-200,257,8/27/2021,56
887,A-100,115,8/27/2021,27
929,D-400,495,8/27/2021,137
108,A-100,149,8/28/2021,23
117,E-500,510,8/28/2021,150
214,E-500,565,8/28/2021,209
251,E-500,514,8/28/2021,179
268,E-500,514,8/28/2021,153
305,D-400,475,8/28/2021,140
323,C-300,375,8/28/2021,50
377,B-200,242,8/28/2021,74
443,D-400,429,8/28/2021,112
545,A-100,141,8/28/2021,41
557,A-100,185,8/28/2021,26
581,E-500,508,8/28/2021,214
603,D-400,496,8/28/2021,137
644,E-500,504,8/28/2021,205
718,B-200,214,8/28/2021,31
791,E-500,516,8/28/2021,156
793,B-200,274,8/28/2021,50
818,A-100,102,8/28/2021,21
874,E-500,504,8/28/2021,187
915,D-400,416,8/28/2021,134
978,C-300,322,8/28/2021,92
22,D-400,442,8/29/2021,123
36,B-200,298,8/29/2021,58
52,D-400,425,8/29/2021,145
58,A-100,129,8/29/2021,45
94,A-100,104,8/29/2021,18
111,B-200,245,8/29/2021,44
170,D-400,415,8/29/2021,118
198,B-200,214,8/29/2021,61
215,B-200,202,8/29/2021,30
305,A-100,193,8/29/2021,26
425,B-200,278,8/29/2021,36
465,C-300,338,8/29/2021,89
488,E-500,560,8/29/2021,154
512,E-500,582,8/29/2021,186
797,D-400,455,8/29/2021,102
930,C-300,319,8/29/2021,91
52,A-100,135,8/30/2021,26
176,E-500,549,8/30/2021,201
195,B-200,268,8/30/2021,66
226,A-100,180,8/30/2021,30
304,A-100,124,8/30/2021,18
365,C-300,342,8/30/2021,68
383,E-500,579,8/30/2021,153
435,B-200,232,8/30/2021,41
449,A-100,102,8/30/2021,46
657,C-300,323,8/30/2021,94
775,B-200,207,8/30/2021,72
860,D-400,459,8/30/2021,132
899,A-100,148,8/30/2021,33
975,C-300,352,8/30/2021,67
9,C-300,375,8/31/2021,116
104,B-200,218,8/31/2021,68
307,E-500,590,8/31/2021,186
329,C-300,375,8/31/2021,103
407,E-500,583,8/31/2021,190
536,A-100,126,8/31/2021,35
556,D-400,440,8/31/2021,147
579,B-200,266,8/31/2021,79
636,E-500,577,8/31/2021,214
700,E-500,550,8/31/2021,200
754,C-300,388,8/31/2021,117
826,C-300,379,8/31/2021,69
827,B-200,256,8/31/2021,65
885,C-300,316,8/31/2021,90
887,B-200,262,8/31/2021,54
114,C-300,385,9/1/2021,63
213,C-300,386,9/1/2021,85
330,A-100,117,9/1/2021,28
336,B-200,237,9/1/2021,59
358,D-400,429,9/1/2021,136
365,A-100,166,9/1/2021,18
431,A-100,149,9/1/2021,35
439,E-500,545,9/1/2021,209
542,E-500,589,9/1/2021,164
543,C-300,362,9/1/2021,53
561,A-100,103,9/1/2021,34
580,E-500,505,9/1/2021,157
588,B-200,225,9/1/2021,52
676,C-300,331,9/1/2021,103
709,C-300,304,9/1/2021,79
9,B-200,220,9/2/2021,79
42,E-500,531,9/2/2021,153
78,D-400,447,9/2/2021,137
124,C-300,351,9/2/2021,56
167,A-100,128,9/2/2021,13
344,C-300,311,9/2/2021,65
531,C-300,384,9/2/2021,52
594,A-100,110,9/2/2021,48
634,B-200,260,9/2/2021,65
713,B-200,283,9/2/2021,70
782,A-100,191,9/2/2021,21
810,A-100,170,9/2/2021,25
832,C-300,397,9/2/2021,78
969,E-500,561,9/2/2021,182
58,C-300,324,9/3/2021,52
83,E-500,568,9/3/2021,172
93,D-400,458,9/3/2021,100
198,E-500,587,9/3/2021,162
282,D-400,403,9/3/2021,130
384,B-200,266,9/3/2021,75
491,C-300,378,9/3/2021,92
492,D-400,466,9/3/2021,113
512,E-500,544,9/3/2021,176
588,B-200,208,9/3/2021,47
623,D-400,494,9/3/2021,135
757,C-300,356,9/3/2021,87
768,E-500,520,9/3/2021,192
882,D-400,484,9/3/2021,147
918,E-500,504,9/3/2021,197
1,C-300,395,9/4/2021,52
154,B-200,213,9/4/2021,55
228,D-400,498,9/4/2021,148
271,D-400,464,9/4/2021,147
368,A-100,112,9/4/2021,17
446,D-400,438,9/4/2021,140
653,E-500,508,9/4/2021,182
855,C-300,355,9/4/2021,89
862,E-500,562,9/4/2021,152
41,D-400,464,9/5/2021,146
47,E-500,595,9/5/2021,164
254,A-100,137,9/5/2021,18
331,C-300,307,9/5/2021,104
393,B-200,289,9/5/2021,36
394,A-100,127,9/5/2021,19
408,B-200,258,9/5/2021,51
414,C-300,352,9/5/2021,51
538,B-200,247,9/5/2021,68
585,A-100,125,9/5/2021,29
587,B-200,296,9/5/2021,50
605,A-100,114,9/5/2021,20
904,D-400,482,9/5/2021,142
978,D-400,443,9/5/2021,117
15,C-300,386,9/6/2021,51
32,D-400,406,9/6/2021,109
51,D-400,466,9/6/2021,121
57,B-200,285,9/6/2021,37
60,A-100,118,9/6/2021,11
61,A-100,108,9/6/2021,30
124,E-500,504,9/6/2021,155
157,E-500,550,9/6/2021,174
164,A-100,194,9/6/2021,11
166,D-400,485,9/6/2021,124
251,C-300,362,9/6/2021,99
272,C-300,342,9/6/2021,85
371,E-500,589,9/6/2021,155
442,D-400,416,9/6/2021,101
524,D-400,419,9/6/2021,104
528,C-300,369,9/6/2021,117
547,A-100,187,9/6/2021,22
564,E-500,532,9/6/2021,184
577,C-300,306,9/6/2021,106
608,B-200,284,9/6/2021,31
683,E-500,571,9/6/2021,209
692,A-100,117,9/6/2021,14
773,A-100,163,9/6/2021,38
776,C-300,341,9/6/2021,119
851,B-200,292,9/6/2021,59
889,C-300,306,9/6/2021,102
34,E-500,584,9/7/2021,169
91,A-100,183,9/7/2021,22
243,D-400,487,9/7/2021,129
273,E-500,555,9/7/2021,197
291,A-100,147,9/7/2021,30
337,C-300,363,9/7/2021,68
376,E-500,507,9/7/2021,196
382,E-500,596,9/7/2021,196
428,D-400,473,9/7/2021,112
525,A-100,142,9/7/2021,37
555,D-400,459,9/7/2021,126
570,D-400,413,9/7/2021,134
579,A-100,144,9/7/2021,14
663,E-500,526,9/7/2021,199
673,C-300,304,9/7/2021,109
695,A-100,150,9/7/2021,19
752,D-400,444,9/7/2021,117
811,A-100,162,9/7/2021,30
820,E-500,516,9/7/2021,175
837,C-300,362,9/7/2021,76
887,E-500,522,9/7/2021,150
974,D-400,446,9/7/2021,118
22,E-500,551,9/8/2021,201
89,E-500,539,9/8/2021,160
113,D-400,466,9/8/2021,124
115,A-100,104,9/8/2021,22
207,E-500,559,9/8/2021,168
441,B-200,276,9/8/2021,45
453,E-500,519,9/8/2021,193
517,B-200,239,9/8/2021,55
522,C-300,384,9/8/2021,68
697,D-400,423,9/8/2021,143
703,C-300,388,9/8/2021,91
706,D-400,466,9/8/2021,146
731,C-300,388,9/8/2021,95
745,C-300,320,9/8/2021,80
791,E-500,503,9/8/2021,151
845,C-300,382,9/8/2021,56
877,D-400,458,9/8/2021,133
939,C-300,335,9/8/2021,79
18,C-300,333,9/9/2021,90
39,A-100,102,9/9/2021,21
52,E-500,595,9/9/2021,206
126,E-500,512,9/9/2021,203
185,D-400,486,9/9/2021,108
215,A-100,145,9/9/2021,45
355,C-300,371,9/9/2021,108
418,E-500,578,9/9/2021,167
438,B-200,250,9/9/2021,79
504,C-300,363,9/9/2021,56
528,A-100,169,9/9/2021,17
545,C-300,332,9/9/2021,68
587,D-400,466,9/9/2021,125
628,C-300,345,9/9/2021,83
666,A-100,180,9/9/2021,36
671,C-300,314,9/9/2021,97
685,A-100,163,9/9/2021,43
775,E-500,517,9/9/2021,169
797,E-500,544,9/9/2021,158
805,C-300,360,9/9/2021,99
814,E-500,503,9/9/2021,213
834,A-100,181,9/9/2021,26
902,B-200,259,9/9/2021,61
53,B-200,291,9/10/2021,45
59,A-100,139,9/10/2021,31
77,C-300,368,9/10/2021,96
125,D-400,476,9/10/2021,115
166,C-300,321,9/10/2021,56
219,A-100,112,9/10/2021,44
242,B-200,272,9/10/2021,41
244,B-200,264,9/10/2021,31
261,A-100,177,9/10/2021,37
360,E-500,586,9/10/2021,169
372,C-300,377,9/10/2021,78
593,C-300,312,9/10/2021,101
619,B-200,242,9/10/2021,68
689,E-500,566,9/10/2021,163
696,C-300,317,9/10/2021,80
844,E-500,548,9/10/2021,185
928,E-500,552,9/10/2021,188
73,D-400,406,9/11/2021,108
84,E-500,553,9/11/2021,197
93,B-200,252,9/11/2021,55
203,A-100,108,9/11/2021,33
236,B-200,226,9/11/2021,48
271,A-100,130,9/11/2021,43
385,A-100,117,9/11/2021,17
477,A-100,181,9/11/2021,30
481,A-100,156,9/11/2021,31
755,D-400,455,9/11/2021,136
897,D-400,442,9/11/2021,149
900,B-200,263,9/11/2021,79
79,B-200,222,9/12/2021,58
154,B-200,279,9/12/2021,67
220,B-200,255,9/12/2021,46
225,A-100,174,9/12/2021,46
369,A-100,180,9/12/2021,22
418,D-400,403,9/12/2021,106
479,B-200,245,9/12/2021,52
521,E-500,538,9/12/2021,213
560,E-500,578,9/12/2021,211
664,A-100,196,9/12/2021,23
736,C-300,360,9/12/2021,101
761,E-500,551,9/12/2021,195
822,E-500,554,9/12/2021,159
886,C-300,324,9/12/2021,70
993,C-300,352,9/12/2021,94
222,D-400,458,9/13/2021,122
486,B-200,298,9/13/2021,31
514,A-100,171,9/13/2021,42
547,B-200,280,9/13/2021,63
559,E-500,533,9/13/2021,209
575,D-400,492,9/13/2021,103
668,C-300,372,9/13/2021,57
670,D-400,416,9/13/2021,104
724,C-300,374,9/13/2021,99
735,E-500,520,9/13/2021,186
775,C-300,328,9/13/2021,102
799,D-400,457,9/13/2021,138
837,A-100,130,9/13/2021,37
860,B-200,215,9/13/2021,31
885,B-200,214,9/13/2021,53
953,E-500,512,9/13/2021,157
7,A-100,161,9/14/2021,30
189,C-300,303,9/14/2021,61
284,A-100,125,9/14/2021,48
349,D-400,492,9/14/2021,148
411,E-500,568,9/14/2021,164
428,D-400,492,9/14/2021,145
591,C-300,364,9/14/2021,75
918,B-200,224,9/14/2021,69
944,A-100,185,9/14/2021,35
978,E-500,534,9/14/2021,217
990,E-500,516,9/14/2021,211
156,E-500,570,9/15/2021,171
267,B-200,287,9/15/2021,64
326,A-100,107,9/15/2021,19
387,E-500,571,9/15/2021,219
401,E-500,514,9/15/2021,192
439,D-400,484,9/15/2021,134
446,A-100,139,9/15/2021,46
453,A-100,181,9/15/2021,30
536,B-200,211,9/15/2021,79
611,A-100,129,9/15/2021,23
679,A-100,128,9/15/2021,12
787,D-400,464,9/15/2021,127
885,A-100,114,9/15/2021,20
42,D-400,451,9/16/2021,113
49,C-300,316,9/16/2021,106
78,B-200,215,9/16/2021,76
93,A-100,143,9/16/2021,29
176,A-100,157,9/16/2021,46
269,D-400,435,9/16/2021,124
303,B-200,211,9/16/2021,56
382,E-500,584,9/16/2021,194
445,C-300,341,9/16/2021,83
541,C-300,349,9/16/2021,110
603,E-500,562,9/16/2021,152
665,B-200,262,9/16/2021,42
839,D-400,430,9/16/2021,106
854,C-300,322,9/16/2021,114
942,B-200,207,9/16/2021,48
314,A-100,125,9/17/2021,24
457,B-200,250,9/17/2021,39
513,C-300,310,9/17/2021,71
533,D-400,460,9/17/2021,117
549,E-500,522,9/17/2021,151
597,D-400,411,9/17/2021,129
644,D-400,429,9/17/2021,124
743,E-500,512,9/17/2021,211
900,C-300,338,9/17/2021,110
73,E-500,548,9/18/2021,171
178,D-400,467,9/18/2021,134
207,A-100,135,9/18/2021,46
295,A-100,109,9/18/2021,32
424,E-500,568,9/18/2021,188
459,E-500,559,9/18/2021,209
475,D-400,415,9/18/2021,148
507,E-500,575,9/18/2021,163
535,A-100,159,9/18/2021,23
637,C-300,379,9/18/2021,64
657,B-200,249,9/18/2021,31
724,B-200,228,9/18/2021,39
875,B-200,206,9/18/2021,44
917,B-200,255,9/18/2021,72
933,A-100,150,9/18/2021,17
75,A-100,182,9/19/2021,17
84,A-100,171,9/19/2021,14
118,C-300,332,9/19/2021,95
186,A-100,150,9/19/2021,25
211,D-400,463,9/19/2021,127
244,C-300,319,9/19/2021,91
311,E-500,565,9/19/2021,150
348,B-200,254,9/19/2021,55
356,E-500,534,9/19/2021,158
357,C-300,376,9/19/2021,104
378,D-400,447,9/19/2021,137
663,B-200,240,9/19/2021,71
912,A-100,166,9/19/2021,21
988,D-400,419,9/19/2021,117
56,C-300,336,9/20/2021,74
112,A-100,164,9/20/2021,27
245,E-500,539,9/20/2021,217
260,A-100,158,9/20/2021,28
281,C-300,322,9/20/2021,76
293,E-500,545,9/20/2021,159
346,C-300,301,9/20/2021,106
362,D-400,464,9/20/2021,113
405,D-400,417,9/20/2021,118
485,C-300,382,9/20/2021,54
514,B-200,246,9/20/2021,36
622,E-500,597,9/20/2021,213
664,D-400,478,9/20/2021,124
55,D-400,444,9/21/2021,109
77,D-400,460,9/21/2021,144
87,C-300,309,9/21/2021,77
105,A-100,180,9/21/2021,27
112,B-200,297,9/21/2021,41
146,C-300,302,9/21/2021,58
506,C-300,359,9/21/2021,51
636,B-200,256,9/21/2021,62
664,A-100,186,9/21/2021,32
691,A-100,111,9/21/2021,11
707,E-500,580,9/21/2021,190
767,B-200,258,9/21/2021,30
782,A-100,144,9/21/2021,15
817,C-300,371,9/21/2021,75
819,B-200,252,9/21/2021,45
882,E-500,580,9/21/2021,193
892,C-300,394,9/21/2021,69
930,B-200,240,9/21/2021,48
12,D-400,461,9/22/2021,121
249,A-100,141,9/22/2021,32
293,D-400,447,9/22/2021,143
342,D-400,484,9/22/2021,140
460,B-200,201,9/22/2021,47
488,C-300,374,9/22/2021,62
586,C-300,345,9/22/2021,68
919,D-400,475,9/22/2021,107
2,E-500,589,9/23/2021,183
93,A-100,122,9/23/2021,34
177,A-100,130,9/23/2021,10
241,C-300,348,9/23/2021,53
250,B-200,246,9/23/2021,66
256,A-100,123,9/23/2021,45
303,D-400,417,9/23/2021,100
321,D-400,443,9/23/2021,145
362,B-200,240,9/23/2021,43
390,B-200,279,9/23/2021,79
444,A-100,101,9/23/2021,44
698,C-300,355,9/23/2021,80
704,A-100,147,9/23/2021,22
753,D-400,407,9/23/2021,138
756,C-300,380,9/23/2021,88
912,A-100,116,9/23/2021,18
12,A-100,195,9/24/2021,12
34,A-100,170,9/24/2021,32
69,E-500,517,9/24/2021,211
101,E-500,545,9/24/2021,169
125,A-100,103,9/24/2021,13
138,A-100,172,9/24/2021,38
238,B-200,264,9/24/2021,69
324,B-200,259,9/24/2021,73
335,E-500,555,9/24/2021,212
392,A-100,182,9/24/2021,37
480,C-300,394,9/24/2021,81
539,D-400,410,9/24/2021,101
598,C-300,310,9/24/2021,71
730,B-200,279,9/24/2021,69
745,B-200,207,9/24/2021,39
833,D-400,402,9/24/2021,146
874,D-400,425,9/24/2021,131
883,E-500,506,9/24/2021,213
892,D-400,444,9/24/2021,135
894,A-100,154,9/24/2021,16
960,C-300,397,9/24/2021,84
31,E-500,540,9/25/2021,170
60,C-300,356,9/25/2021,80
82,D-400,418,9/25/2021,140
94,C-300,350,9/25/2021,85
225,D-400,426,9/25/2021,137
300,E-500,578,9/25/2021,215
492,E-500,523,9/25/2021,150
532,C-300,385,9/25/2021,110
633,B-200,291,9/25/2021,43
754,C-300,312,9/25/2021,115
835,E-500,591,9/25/2021,175
16,E-500,517,9/26/2021,166
40,A-100,198,9/26/2021,34
41,D-400,474,9/26/2021,101
119,E-500,580,9/26/2021,176
228,C-300,306,9/26/2021,106
276,E-500,594,9/26/2021,174
317,C-300,352,9/26/2021,51
420,E-500,585,9/26/2021,184
450,B-200,258,9/26/2021,34
487,C-300,326,9/26/2021,56
532,A-100,109,9/26/2021,35
692,D-400,439,9/26/2021,128
694,E-500,508,9/26/2021,202
729,A-100,143,9/26/2021,20
820,D-400,466,9/26/2021,146
913,A-100,166,9/26/2021,31
939,E-500,550,9/26/2021,219
988,B-200,262,9/26/2021,73
989,A-100,131,9/26/2021,34
85,D-400,469,9/27/2021,122
145,E-500,586,9/27/2021,187
176,D-400,487,9/27/2021,140
202,E-500,571,9/27/2021,167
342,E-500,595,9/27/2021,158
529,C-300,333,9/27/2021,112
578,C-300,366,9/27/2021,55
651,E-500,577,9/27/2021,189
654,B-200,280,9/27/2021,68
825,C-300,344,9/27/2021,87
894,E-500,518,9/27/2021,157
919,A-100,133,9/27/2021,40
931,A-100,175,9/27/2021,36
136,B-200,201,9/28/2021,60
187,A-100,178,9/28/2021,19
258,C-300,391,9/28/2021,58
338,B-200,260,9/28/2021,55
370,C-300,377,9/28/2021,76
419,E-500,585,9/28/2021,197
531,B-200,256,9/28/2021,44
631,D-400,470,9/28/2021,124
796,D-400,439,9/28/2021,103
825,A-100,137,9/28/2021,37
855,C-300,343,9/28/2021,65
915,D-400,413,9/28/2021,124
13,C-300,388,9/29/2021,104
111,C-300,312,9/29/2021,71
189,E-500,528,9/29/2021,172
223,C-300,335,9/29/2021,79
226,D-400,484,9/29/2021,113
356,B-200,255,9/29/2021,70
409,B-200,271,9/29/2021,58
436,D-400,494,9/29/2021,118
505,D-400,485,9/29/2021,135
664,B-200,260,9/29/2021,44
665,D-400,438,9/29/2021,122
742,B-200,259,9/29/2021,69
794,C-300,302,9/29/2021,98
799,A-100,173,9/29/2021,23
932,E-500,529,9/29/2021,166
973,D-400,477,9/29/2021,117
117,D-400,455,9/30/2021,100
143,C-300,391,9/30/2021,60
146,B-200,213,9/30/2021,65
173,B-200,245,9/30/2021,68
180,D-400,487,9/30/2021,122
267,E-500,518,9/30/2021,159
345,A-100,109,9/30/2021,39
480,C-300,332,9/30/2021,52
751,C-300,396,9/30/2021,83
754,E-500,570,9/30/2021,165
783,C-300,361,9/30/2021,84
857,D-400,439,9/30/2021,102
880,B-200,223,9/30/2021,51
998,A-100,120,9/30/2021,34
106,D-400,498,10/1/2021,136
149,A-100,172,10/1/2021,28
408,A-100,122,10/1/2021,36
478,A-100,137,10/1/2021,31
481,D-400,467,10/1/2021,141
561,D-400,479,10/1/2021,148
568,B-200,289,10/1/2021,57
685,E-500,596,10/1/2021,209
697,B-200,281,10/1/2021,64
717,D-400,445,10/1/2021,124
779,E-500,582,10/1/2021,176
834,B-200,263,10/1/2021,57
978,B-200,255,10/1/2021,33
23,D-400,467,10/2/2021,103
192,A-100,111,10/2/2021,17
289,A-100,178,10/2/2021,13
308,D-400,457,10/2/2021,121
368,D-400,474,10/2/2021,144
425,A-100,166,10/2/2021,49
460,D-400,470,10/2/2021,106
476,A-100,110,10/2/2021,25
605,A-100,166,10/2/2021,34
638,E-500,502,10/2/2021,170
770,B-200,244,10/2/2021,59
843,D-400,497,10/2/2021,142
887,E-500,590,10/2/2021,153
984,B-200,294,10/2/2021,34
80,C-300,379,10/3/2021,100
83,B-200,232,10/3/2021,55
